,MFACTOR,STATE,ST_CASE,VEH_NO
12308,0,12,122195,1
12309,99,12,122196,1
12310,0,12,122197,1
12311,99,12,122198,1
12312,99,12,122198,2
12313,0,12,122199,1
12314,99,12,122200,1
12315,0,12,122201,1
12316,0,12,122201,2
12317,0,12,122202,1
12318,0,12,122202,2
12319,99,12,122202,3
12320,0,12,122203,1
12321,0,12,122204,1
12322,0,12,122204,2
12323,0,12,122205,1
12324,0,12,122205,2
12325,0,12,122206,1
12326,7,12,122206,2
12327,0,12,122207,1
12328,0,12,122207,2
12329,0,12,122208,1
12330,1,12,122209,1
12331,0,12,122209,2
12332,0,12,122210,1
12333,0,12,122211,1
12334,0,12,122211,2
12335,99,12,122212,1
12336,0,12,122212,2
12337,0,12,122212,3
12338,0,12,122213,1
12339,0,12,122214,1
12340,0,12,122215,1
12341,0,12,122215,2
12342,0,12,122216,1
12343,0,12,122216,2
12344,0,12,122217,1
12345,0,12,122217,2
12346,0,12,122218,1
12347,0,12,122220,1
12348,0,12,122220,2
12349,0,12,122221,1
12350,0,12,122222,1
12351,0,12,122223,1
12352,0,12,122224,1
12353,0,12,122224,2
12354,0,12,122225,1
12355,0,12,122226,1
12356,0,12,122227,1
12357,0,12,122228,1
12358,0,12,122228,2
12359,0,12,122229,1
12360,0,12,122229,2
12361,0,12,122229,3
12362,0,12,122230,1
12363,0,12,122231,1
12364,0,12,122232,1
12365,0,12,122233,1
12366,0,12,122234,1
12367,0,12,122235,1
12368,0,12,122236,1
12369,0,12,122236,2
12370,0,12,122237,1
12371,0,12,122237,2
12372,0,12,122238,1
12373,0,12,122238,2
12374,0,12,122239,1
12375,0,12,122239,2
12376,0,12,122240,1
12377,0,12,122241,1
12378,1,12,122241,2
12379,0,12,122242,1
12380,0,12,122242,2
12381,0,12,122243,1
12382,0,12,122243,2
12383,0,12,122244,1
12384,0,12,122244,2
12385,0,12,122245,1
12386,0,12,122246,1
12387,0,12,122246,2
12388,0,12,122247,1
12389,0,12,122247,2
12390,0,12,122248,1
12391,0,12,122249,1
12392,0,12,122249,2
12393,0,12,122250,1
12394,0,12,122251,1
12395,0,12,122251,2
12396,0,12,122251,3
12397,0,12,122251,4
12398,0,12,122252,1
12399,0,12,122252,2
12400,0,12,122252,3
12401,0,12,122252,4
12402,0,12,122252,5
12403,0,12,122252,6
12404,0,12,122252,7
12405,0,12,122253,1
12406,0,12,122254,1
12407,0,12,122254,2
12408,0,12,122255,1
12409,0,12,122256,1
12410,0,12,122256,2
12411,0,12,122256,3
12412,0,12,122257,1
12413,0,12,122257,2
12414,0,12,122258,1
12415,0,12,122259,1
12416,1,12,122260,1
12417,0,12,122261,1
12418,0,12,122262,1
12419,0,12,122263,1
12420,0,12,122264,1
12421,0,12,122265,1
12422,99,12,122266,1
12423,0,12,122267,1
12424,0,12,122268,1
12425,0,12,122268,2
12426,0,12,122269,1
12427,0,12,122269,2
12428,0,12,122269,3
12429,0,12,122270,1
12430,0,12,122271,1
12431,0,12,122272,1
12432,0,12,122273,1
12433,0,12,122273,2
12434,0,12,122274,1
12435,0,12,122275,1
12436,0,12,122276,1
12437,0,12,122276,2
12438,99,12,122277,1
12439,0,12,122277,2
12440,0,12,122278,1
12441,0,12,122279,1
12442,0,12,122279,2
12443,0,12,122280,1
12444,99,12,122280,2
12445,0,12,122281,1
12446,0,12,122282,1
12447,0,12,122283,1
12448,0,12,122284,1
12449,0,12,122285,1
12450,0,12,122285,2
12451,0,12,122286,1
12452,0,12,122286,2
12453,0,12,122287,1
12454,0,12,122288,1
12455,0,12,122288,2
12456,99,12,122290,1
12457,99,12,122290,2
12458,99,12,122291,1
12459,0,12,122292,1
12460,0,12,122292,2
12461,0,12,122293,1
12462,0,12,122294,1
12463,0,12,122294,2
12464,0,12,122295,1
12465,0,12,122295,2
12466,0,12,122295,3
12467,0,12,122295,4
12468,0,12,122297,1
12469,0,12,122298,1
12470,0,12,122299,1
12471,0,12,122299,2
12472,0,12,122300,1
12473,0,12,122300,2
12474,0,12,122301,1
12475,0,12,122302,1
12476,0,12,122303,1
12477,0,12,122303,2
12478,0,12,122304,1
12479,0,12,122304,2
12480,0,12,122305,1
12481,0,12,122306,1
12482,0,12,122307,1
12483,0,12,122308,1
12484,0,12,122309,1
12485,0,12,122310,1
12486,0,12,122311,1
12487,0,12,122311,2
12488,0,12,122312,1
12489,0,12,122313,1
12490,0,12,122313,2
12491,0,12,122314,1
12492,0,12,122315,1
12493,0,12,122316,1
12494,0,12,122316,2
12495,0,12,122317,1
12496,0,12,122318,1
12497,0,12,122318,2
12498,0,12,122318,3
12499,0,12,122319,1
12500,0,12,122320,1
12501,0,12,122320,2
12502,0,12,122321,1
12503,0,12,122322,1
12504,0,12,122323,1
12505,0,12,122323,2
12506,0,12,122324,1
12507,0,12,122325,1
12508,0,12,122326,1
12509,0,12,122327,1
12510,0,12,122328,1
12511,0,12,122329,1
12512,0,12,122331,1
12513,0,12,122332,1
12514,0,12,122332,2
12515,0,12,122333,1
12516,0,12,122333,2
12517,0,12,122334,1
12518,0,12,122334,2
12519,0,12,122335,1
12520,99,12,122335,2
12521,0,12,122336,1
12522,0,12,122337,1
12523,0,12,122338,1
12524,0,12,122339,1
12525,0,12,122340,1
12526,0,12,122340,2
12527,0,12,122341,1
12528,0,12,122341,2
12529,0,12,122342,1
12530,0,12,122342,2
12531,0,12,122342,3
12532,0,12,122344,1
12533,0,12,122345,1
12534,0,12,122345,2
12535,0,12,122346,1
12536,0,12,122347,1
12537,0,12,122347,2
12538,99,12,122348,1
12539,0,12,122349,1
12540,0,12,122350,1
12541,0,12,122351,1
12542,0,12,122351,2
12543,0,12,122352,1
12544,0,12,122353,1
12545,0,12,122353,2
12546,0,12,122354,1
12547,0,12,122355,1
12548,0,12,122355,2
12549,98,12,122356,1
12550,0,12,122358,1
12551,0,12,122358,2
12552,0,12,122359,1
12553,0,12,122360,1
12554,0,12,122361,1
12555,0,12,122362,1
12556,0,12,122363,1
12557,0,12,122363,2
12558,0,12,122365,1
12559,0,12,122366,1
12560,0,12,122367,1
12561,0,12,122367,2
12562,0,12,122368,1
12563,0,12,122369,1
12564,0,12,122369,2
12565,0,12,122370,1
12566,0,12,122370,2
12567,0,12,122370,3
12568,0,12,122370,4
12569,99,12,122371,1
12570,0,12,122371,2
12571,1,12,122372,1
12572,0,12,122373,1
12573,0,12,122374,1
12574,0,12,122374,2
12575,0,12,122375,1
12576,99,12,122375,2
12577,0,12,122376,1
12578,0,12,122377,1
12579,0,12,122377,2
12580,0,12,122378,1
12581,0,12,122378,2
12582,0,12,122378,3
12583,0,12,122379,1
12584,0,12,122379,2
12585,99,12,122380,1
12586,0,12,122381,1
12587,0,12,122381,2
12588,0,12,122382,1
12589,0,12,122382,2
12590,0,12,122383,1
12591,0,12,122383,2
12592,0,12,122383,3
12593,0,12,122383,4
12594,0,12,122384,1
12595,0,12,122384,2
12596,0,12,122385,1
12597,99,12,122386,1
12598,99,12,122386,2
12599,0,12,122387,1
12600,0,12,122388,1
12601,0,12,122388,2
12602,0,12,122389,1
12603,0,12,122389,2
12604,0,12,122390,1
12605,0,12,122390,2
12606,0,12,122392,1
12607,0,12,122392,2
12608,0,12,122393,1
12609,0,12,122393,2
12610,0,12,122394,1
12611,14,12,122395,1
12612,0,12,122396,1
12613,0,12,122397,1
12614,0,12,122398,1
12615,0,12,122398,2
12616,0,12,122399,1
12617,0,12,122400,1
12618,14,12,122401,1
12619,0,12,122402,1
12620,0,12,122404,1
12621,99,12,122405,1
12622,0,12,122406,1
12623,0,12,122406,2
12624,0,12,122407,1
12625,99,12,122408,1
12626,0,12,122408,2
12627,0,12,122409,1
12628,0,12,122409,2
12629,0,12,122410,1
12630,0,12,122410,2
12631,0,12,122410,3
12632,0,12,122411,1
12633,0,12,122412,1
12634,0,12,122413,1
12635,0,12,122414,1
12636,0,12,122415,1
12637,0,12,122415,2
12638,0,12,122416,1
12639,0,12,122416,2
12640,0,12,122417,1
12641,0,12,122418,1
12642,0,12,122419,1
12643,0,12,122420,1
12644,0,12,122421,1
12645,0,12,122422,1
12646,0,12,122422,2
12647,0,12,122422,3
12648,0,12,122423,1
12649,0,12,122423,2
12650,0,12,122423,3
12651,0,12,122423,4
12652,99,12,122424,1
12653,0,12,122424,2
12654,0,12,122425,1
12655,0,12,122426,1
12656,0,12,122426,2
12657,0,12,122427,1
12658,0,12,122427,2
12659,0,12,122428,1
12660,0,12,122429,1
12661,0,12,122429,2
12662,0,12,122430,1
12663,0,12,122430,2
12664,99,12,122431,1
12665,0,12,122431,2
12666,0,12,122432,1
12667,99,12,122433,1
12668,0,12,122434,1
12669,0,12,122435,1
12670,0,12,122435,2
12671,0,12,122436,1
12672,0,12,122437,1
12673,0,12,122438,1
12674,0,12,122438,2
12675,0,12,122439,1
12676,0,12,122440,1
12677,0,12,122441,1
12678,0,12,122442,1
12679,0,12,122442,2
12680,0,12,122442,3
12681,0,12,122443,1
12682,0,12,122444,1
12683,0,12,122444,2
12684,0,12,122445,1
12685,2,12,122446,1
12686,97,12,122446,1
12687,0,12,122447,1
12688,17,12,122447,2
12689,0,12,122448,1
12690,0,12,122448,2
12691,0,12,122449,1
12692,0,12,122450,1
12693,0,12,122451,1
12694,0,12,122452,1
12695,0,12,122452,2
12696,0,12,122453,1
12697,7,12,122453,2
12698,8,12,122453,2
12699,2,12,122454,1
12700,99,12,122455,1
12701,99,12,122455,2
12702,99,12,122455,3
12703,0,12,122456,1
12704,0,12,122457,1
12705,0,12,122458,1
12706,0,12,122459,1
12707,0,12,122460,1
12708,99,12,122461,1
12709,99,12,122461,2
12710,0,12,122462,1
12711,0,12,122462,2
12712,0,12,122463,1
12713,0,12,122464,1
12714,0,12,122465,1
12715,0,12,122465,2
12716,0,12,122465,3
12717,0,12,122466,1
12718,0,12,122466,2
12719,0,12,122467,1
12720,0,12,122467,2
12721,0,12,122468,1
12722,98,12,122469,1
12723,1,12,122470,1
12724,0,12,122470,2
12725,0,12,122470,3
12726,0,12,122470,4
12727,0,12,122470,5
12728,0,12,122471,1
12729,99,12,122472,1
12730,0,12,122473,1
12731,0,12,122474,1
12732,0,12,122475,1
12733,0,12,122476,1
12734,0,12,122477,1
12735,0,12,122477,2
12736,0,12,122478,1
12737,0,12,122479,1
12738,0,12,122479,2
12739,0,12,122480,1
12740,0,12,122480,2
12741,0,12,122481,1
12742,0,12,122481,2
12743,0,12,122481,3
12744,1,12,122482,1
12745,0,12,122483,1
12746,0,12,122483,2
12747,99,12,122484,1
12748,0,12,122485,1
12749,0,12,122486,1
12750,0,12,122487,1
12751,0,12,122488,1
12752,99,12,122489,1
12753,99,12,122490,1
12754,0,12,122491,1
12755,0,12,122492,1
12756,0,12,122493,1
12757,0,12,122493,2
12758,0,12,122494,1
12759,1,12,122495,1
12760,0,12,122495,2
12761,0,12,122496,1
12762,0,12,122497,1
12763,0,12,122498,1
12764,0,12,122499,1
12765,17,12,122499,2
12766,0,12,122500,1
12767,0,12,122500,2
12768,0,12,122500,3
12769,0,12,122501,1
12770,0,12,122502,1
12771,0,12,122503,1
12772,0,12,122504,1
12773,0,12,122504,2
12774,0,12,122505,1
12775,0,12,122506,1
12776,0,12,122507,1
12777,0,12,122508,1
12778,0,12,122508,2
12779,99,12,122509,1
12780,0,12,122510,1
12781,0,12,122510,2
12782,0,12,122511,1
12783,99,12,122512,1
12784,0,12,122512,2
12785,0,12,122513,1
12786,0,12,122513,2
12787,99,12,122514,1
12788,0,12,122515,1
12789,1,12,122516,1
12790,0,12,122517,1
12791,0,12,122518,1
12792,0,12,122518,2
12793,0,12,122519,1
12794,0,12,122519,2
12795,0,12,122520,1
12796,0,12,122521,1
12797,0,12,122521,2
12798,0,12,122521,3
12799,0,12,122522,1
12800,0,12,122522,2
12801,0,12,122523,1
12802,0,12,122523,2
12803,0,12,122524,1
12804,0,12,122525,1
12805,0,12,122526,1
12806,0,12,122526,2
12807,0,12,122527,1
12808,0,12,122527,2
12809,0,12,122527,3
12810,99,12,122528,1
12811,99,12,122528,2
12812,99,12,122528,3
12813,0,12,122529,1
12814,0,12,122530,1
12815,0,12,122531,1
12816,99,12,122532,1
12817,99,12,122533,1
12818,0,12,122534,1
12819,0,12,122535,1
12820,0,12,122535,2
12821,0,12,122536,1
12822,0,12,122536,2
12823,0,12,122537,1
12824,0,12,122538,1
12825,0,12,122539,1
12826,0,12,122540,1
12827,0,12,122541,1
12828,0,12,122541,2
12829,0,12,122542,1
12830,0,12,122542,2
12831,0,12,122543,1
12832,0,12,122544,1
12833,0,12,122545,1
12834,0,12,122546,1
12835,99,12,122547,1
12836,0,12,122548,1
12837,0,12,122549,1
12838,0,12,122549,2
12839,0,12,122549,3
12840,0,12,122550,1
12841,0,12,122551,1
12842,99,12,122552,1
12843,0,12,122552,2
12844,0,12,122552,3
12845,0,12,122553,1
12846,0,12,122554,1
12847,0,12,122554,2
12848,0,12,122555,1
12849,0,12,122556,1
12850,0,12,122557,1
12851,0,12,122558,1
12852,0,12,122558,2
12853,9,12,122559,1
12854,0,12,122559,2
12855,0,12,122560,1
12856,0,12,122560,2
12857,0,12,122560,3
12858,99,12,122561,1
12859,0,12,122562,1
12860,0,12,122563,1
12861,0,12,122563,2
12862,0,12,122564,1
12863,0,12,122564,2
12864,0,12,122564,3
12865,0,12,122565,1
12866,0,12,122566,1
12867,0,12,122567,1
12868,98,12,122568,1
12869,0,12,122569,1
12870,0,12,122569,2
12871,0,12,122569,3
12872,1,12,122570,1
12873,0,12,122570,2
12874,0,12,122570,3
12875,0,12,122571,1
12876,0,12,122571,2
12877,0,12,122571,3
12878,0,12,122572,1
12879,0,12,122573,1
12880,0,12,122574,1
12881,0,12,122575,1
12882,0,12,122576,1
12883,0,12,122576,2
12884,0,12,122577,1
12885,0,12,122577,2
12886,0,12,122578,1
12887,0,12,122578,2
12888,8,12,122579,1
12889,9,12,122579,1
12890,0,12,122579,2
12891,0,12,122580,1
12892,0,12,122581,1
12893,0,12,122582,1
12894,0,12,122582,2
12895,0,12,122583,1
12896,0,12,122584,1
12897,0,12,122585,1
12898,0,12,122586,1
12899,0,12,122587,1
12900,0,12,122587,2
12901,0,12,122588,1
12902,0,12,122588,2
12903,0,12,122589,1
12904,7,12,122589,2
12905,8,12,122589,2
12906,9,12,122589,2
12907,99,12,122590,1
12908,0,12,122591,1
12909,0,12,122592,1
12910,99,12,122593,1
12911,0,12,122594,1
12912,0,12,122595,1
12913,0,12,122595,2
12914,0,12,122597,1
12915,0,12,122598,1
12916,0,12,122598,2
12917,0,12,122599,1
12918,0,12,122600,1
12919,0,12,122601,1
12920,0,12,122601,2
12921,0,12,122602,1
12922,0,12,122602,2
12923,0,12,122603,1
12924,0,12,122604,1
12925,0,12,122605,1
12926,0,12,122606,1
12927,0,12,122606,2
12928,0,12,122606,3
12929,0,12,122607,1
12930,0,12,122608,1
12931,0,12,122609,1
12932,0,12,122609,2
12933,0,12,122610,1
12934,0,12,122611,1
12935,0,12,122612,1
12936,0,12,122612,2
12937,0,12,122612,3
12938,0,12,122612,4
12939,0,12,122612,5
12940,0,12,122613,1
12941,0,12,122614,1
12942,0,12,122614,2
12943,0,12,122614,3
12944,0,12,122615,1
12945,0,12,122616,1
12946,0,12,122617,1
12947,0,12,122618,1
12948,0,12,122619,1
12949,0,12,122620,1
12950,0,12,122620,2
12951,0,12,122621,1
12952,0,12,122621,2
12953,0,12,122622,1
12954,0,12,122623,1
12955,0,12,122623,2
12956,0,12,122624,1
12957,0,12,122624,2
12958,0,12,122624,3
12959,0,12,122624,4
12960,0,12,122625,1
12961,0,12,122626,1
12962,0,12,122627,1
12963,0,12,122628,1
12964,0,12,122628,2
12965,0,12,122629,1
12966,0,12,122630,1
12967,0,12,122630,2
12968,0,12,122631,1
12969,0,12,122631,2
12970,0,12,122632,1
12971,0,12,122633,1
12972,0,12,122634,1
12973,0,12,122635,1
12974,0,12,122635,2
12975,0,12,122636,1
12976,0,12,122636,2
12977,0,12,122637,1
12978,0,12,122637,2
12979,0,12,122638,1
12980,0,12,122639,1
